280,8193
281,8193
282,8193
283,8193
284,8193
285,8193
286,8193
287,8193
288,8193
289,14624
290,10508
291,14624
292,10508
293,14624
294,10508
295,14624
296,10508
297,14624
298,10508
299,14624
300,10508
301,14624
302,10508
303,14624
304,10508
305,14656
306,10540
307,14624
308,10508
309,14656
310,10540
311,14624
312,10508
313,14656
314,10540
315,14624
316,10508
317,14656
318,10540
319,14624
320,10508
321,8384
322,8364
323,8384
324,8364
325,8384
326,8364
327,8384
328,8364
329,8384
330,8364
331,8384
332,8364
333,8384
334,8364
335,8384
336,8364
337,8384
338,8364
339,8384
340,8364
341,8384
342,8364
343,8384
344,8364
345,8384
346,8364
347,8384
348,8364
349,8384
350,8364
351,8384
352,8364
353,14784
354,10668
355,14784
356,10668
357,14784
358,10668
359,14784
360,10668
361,14784
362,10668
363,14784
364,10668
365,14784
366,10668
367,14784
368,10668
369,14784
370,10668
371,14784
372,10668
373,14784
374,10668
375,14784
376,10668
377,14784
378,10668
379,14784
380,10668
381,14784
382,10668
383,14784
384,10668
385,8193
386,8193
387,8193
388,8193
389,8193
390,8193
391,8193
392,8193
393,8193
394,8193
395,8193
396,8193
397,8193
398,8193
399,8193
400,8193
401,8193
402,8193
403,8193
404,8193
405,8193
406,8193
407,8193
408,8193
409,8193
410,8193
411,8193
412,8193
413,8193
414,8193
415,8193
416,8193
417,14623
418,10507
419,14623
420,10507
421,14623
422,10507
423,14623
424,10507
425,14623
426,10507
427,14623
428,10507
429,14623
430,10507
431,14623
432,10507
433,14655
434,10539
435,14623
436,10507
437,14655
438,10539
439,14623
440,10507
441,14655
442,10539
443,14623
444,10507
445,14655
446,10539
447,14623
448,10507
449,8383
450,8363
451,8383
452,8363
453,8383
454,8363
455,8383
456,8363
457,8383
458,8363
459,8383
460,8363
461,8383
462,8363
463,8383
464,8363
465,8383
466,8363
467,8383
468,8363
469,8383
470,8363
471,8383
472,8363
473,8383
474,8363
475,8383
476,8363
477,8383
478,8363
479,8383
480,8363
481,14783
482,10667
483,14783
484,10667
485,14783
486,10667
487,14783
488,10667
489,14783
490,10667
491,14783
492,10667
493,14783
494,10667
495,14783
496,10667
497,14783
498,10667
499,14783
500,10667
501,14783
502,10667
503,14783
504,10667
505,14783
506,10667
507,14783
508,10667
509,14783
510,10667
511,14783
512,10667
513,13529
514,9417
515,13529
516,9417
517,13529
518,9417
519,13529
520,9417
521,13529
522,9417
523,13529
524,9417
525,12505
526,8393
527,12505
528,8393
529,13529
530,9417
531,13529
532,9417
533,13529
534,9417
535,13529
536,9417
537,13529
538,9417
539,13529
540,9417
541,12505
542,8393
543,12505
544,8393
545,15840
546,11724
547,15840
548,11724
549,15840
550,11724
551,15840
552,11724
553,15840
554,11724
555,15840
556,11724
557,14816
558,10700
559,14816
560,10700
561,15872
562,11756
563,15840
564,11724
565,15872
566,11756
567,15840
568,11724
569,15872
570,11756
571,15840
572,11724
573,14848
574,10732
575,14816
576,10700
577,13568
578,13568
579,13568
580,9452
581,13568
582,9452
583,13568
584,9452
585,13568
586,9452
587,13568
588,9452
589,12544
590,8428
591,12544
592,8428
593,13568
594,9452
595,13568
596,9452
597,13568
598,9452
599,13568
600,9452
601,13568
602,9452
603,13568
604,9452
605,12544
606,8428
607,12544
608,8428
609,15872
610,11756
611,15872
612,11756
613,15872
614,11756
615,15872
616,11756
617,15872
618,11756
619,15872
620,11756
621,14848
622,10732
623,14848
624,10732
625,15872
626,11756
627,15872
628,11756
629,15872
630,11756
631,15872
632,11756
633,15872
634,11756
635,15872
636,11756
637,14848
638,10732
639,14848
640,10732
641,13529
642,9417
643,13529
644,9417
645,13529
646,9417
647,13529
648,9417
649,13529
650,9417
651,13529
652,9417
653,12505
654,8393
655,12505
656,8393
657,13529
658,9417
659,13529
660,9417
661,13529
662,9417
663,13529
664,9417
665,13529
666,9417
667,13529
668,9417
669,12505
670,8393
671,12505
672,8393
673,15839
674,11723
675,15839
676,11723
677,15839
678,11723
679,15839
680,11723
681,15839
682,11723
683,15839
684,11723
685,14815
686,10699
687,14815
688,10699
689,15871
690,11755
691,15839
692,11723
693,15871
694,11755
695,15839
696,11723
697,15871
698,11755
699,15839
700,11723
701,14847
702,10731
703,14815
704,10699
705,13567
706,9451
707,13567
708,9451
709,13567
710,9451
711,13567
712,9451
713,13567
714,9451
715,13567
716,9451
717,12543
718,8427
719,12543
720,8427
721,13567
722,9451
723,13567
724,9451
725,13567
726,9451
727,13567
728,9451
729,13567
730,9451
731,13567
732,9451
733,12543
734,8427
735,12543
736,8427
737,15871
738,11755
739,15871
740,11755
741,15871
742,11755
743,15871
744,11755
745,15871
746,11755
747,15871
748,11755
749,14847
750,10731
751,14847
752,10731
753,15871
754,11755
755,15871
756,11755
757,15871
758,11755
759,15871
760,11755
761,15871
762,11755
763,15871
764,11755
765,14847
766,10731
767,14847
768,10731
769,12481
770,8385
771,12481
772,8385
773,12481
774,8385
775,12481
776,8385
777,12481
778,8385
779,12481
780,8385
781,12481
782,8385
783,12481
784,8385
785,12481
786,8385
787,12481
788,8385
789,12481
790,8385
791,12481
792,8385
793,12481
794,8385
795,12481
796,8385
797,12481
798,8385
799,12481
800,8385
801,14816
802,10700
803,14816
804,10700
805,14816
806,10700
807,14816
808,10700
809,14816
810,10700
811,14816
812,10700
813,14816
814,10700
815,14816
816,10700
817,14848
818,10732
819,14816
820,10700
821,14848
822,10732
823,14816
824,10700
825,14848
826,10732
827,14816
828,10700
829,14848
830,10732
831,14816
832,10700
833,12544
834,8428
835,12544
836,8428
837,12544
838,8428
839,12544
840,8428
841,12544
842,8428
843,12544
844,8428
845,12544
846,8428
847,12544
848,8428
849,12544
850,8428
851,12544
852,8428
853,12544
854,8428
855,12544
856,8428
857,12544
858,8428
859,12544
860,8428
861,12544
862,8428
863,12544
864,8428
865,14848
866,10732
867,14848
868,10732
869,14848
870,10732
871,14848
872,10732
873,14848
874,10732
875,14848
876,10732
877,14848
878,10732
879,14848
880,10732
881,14848
882,10732
883,14848
884,10732
885,14848
886,10732
887,14848
888,10732
889,14848
890,10732
891,14848
892,10732
893,14848
894,10732
895,14848
896,10732
897,12481
898,8385
899,12481
900,8385
901,12481
902,8385
903,12481
904,8385
905,12481
906,8385
907,12481
908,8385
909,12481
910,8385
911,12481
912,8385
913,12481
914,8385
915,12481
916,8385
917,12481
918,8385
919,12481
920,8385
921,12481
922,8385
923,12481
924,8385
925,12481
926,8385
927,12481
928,8385
929,14815
930,10699
931,14815
932,10699
933,14815
934,10699
935,14815
936,10699
937,14815
938,10699
939,14815
940,10699
941,14815
942,10699
943,14815
944,10699
945,14847
946,10731
947,14815
948,10699
949,14847
950,10731
951,14815
952,10699
953,14847
954,10731
955,14815
956,10699
957,14847
958,10731
959,14815
960,10699
961,12543
962,8427
963,12543
964,8427
965,12543
966,8427
967,12543
968,8427
969,12543
970,8427
971,12543
972,8427
973,12543
974,8427
975,12543
976,8427
977,12543
978,8427
979,12543
980,8427
981,12543
982,8427
983,12543
984,8427
985,12543
986,8427
987,12543
988,8427
989,12543
990,8427
991,12543
992,8427
993,14847
994,10731
995,14847
996,10731
997,14847
998,10731
999,14847
1000,10731
1001,14847
1002,10731
1003,14847
1004,10731
1005,14847
1006,10731
1007,14847
1008,10731
1009,14847
1010,10731
1011,14847
1012,10731
1013,14847
1014,10731
1015,14847
1016,10731
1017,14847
1018,10731
1019,14847
1020,10731
1021,14847
1022,10731
1023,14847
1024,10731
1025,12162
1026,12162
1027,12162
1028,12162
1029,12162
1030,12162
1031,12162
1032,12162
1033,12162
1034,12162
1035,12162
1036,12162
1037,11138
1038,11138
1039,11138
1040,11138
1041,12162
1042,12162
1043,12162
1044,12162
1045,12162
1046,12162
1047,12162
1048,12162
1049,12162
1050,12162
1051,12162
1052,12162
1053,11138
1054,11138
1055,11138
1056,11138
1057,16288
1058,12172
1059,16288
1060,12172
1061,16288
1062,12172
1063,16288
1064,12172
1065,16288
1066,12172
1067,16288
1068,12172
1069,15264
1070,11148
1071,15264
1072,11148
1073,16320
1074,12204
1075,16288
1076,12172
1077,16320
1078,12204
1079,16288
1080,12172
1081,16320
1082,12204
1083,16288
1084,12172
1085,15296
1086,11180
1087,15264
1088,11148
1089,12224
1090,12204
1091,12224
1092,12204
1093,12224
1094,12204
1095,12224
1096,12204
1097,12224
1098,12204
1099,12224
1100,12204
1101,11200
1102,11180
1103,11200
1104,11180
1105,12224
1106,12204
1107,12224
1108,12204
1109,12224
1110,12204
1111,12224
1112,12204
1113,12224
1114,12204
1115,12224
1116,12204
1117,11200
1118,11180
1119,11200
1120,11180
1121,16320
1122,12204
1123,16320
1124,12204
1125,16320
1126,12204
1127,16320
1128,12204
1129,16320
1130,12204
1131,16320
1132,12204
1133,15296
1134,11180
1135,15296
1136,11180
1137,16320
1138,12204
1139,16320
1140,12204
1141,16320
1142,12204
1143,16320
1144,12204
1145,16320
1146,12204
1147,16320
1148,12204
1149,15296
1150,11180
1151,15296
1152,11180
1153,12161
1154,12161
1155,12161
1156,12161
1157,12161
1158,12161
1159,12161
1160,12161
1161,12161
1162,12161
1163,12161
1164,12161
1165,11137
1166,11137
1167,11137
1168,11137
1169,12161
1170,12161
1171,12161
1172,12161
1173,12161
1174,12161
1175,12161
1176,12161
1177,12161
1178,12161
1179,12161
1180,12161
1181,11137
1182,11137
1183,11137
1184,11137
1185,16287
1186,12171
1187,16287
1188,12171
1189,16287
1190,12171
1191,16287
1192,12171
1193,16287
1194,12171
1195,16287
1196,12171
1197,15263
1198,11147
1199,15263
1200,11147
1201,16319
1202,12203
1203,16287
1204,12171
1205,16319
1206,12203
1207,16287
1208,12171
1209,16319
1210,12203
1211,16287
1212,12171
1213,15295
1214,11179
1215,15263
1216,11147
1217,12223
1218,12203
1219,12223
1220,12203
1221,12223
1222,12203
1223,12223
1224,12203
1225,12223
1226,12203
1227,12223
1228,12203
1229,11199
1230,11179
1231,11199
1232,11179
1233,12223
1234,12203
1235,12223
1236,12203
1237,12223
1238,12203
1239,12223
1240,12203
1241,12223
1242,12203
1243,12223
1244,12203
1245,11199
1246,11179
1247,11199
1248,11179
1249,16319
1250,12203
1251,16319
1252,12203
1253,16319
1254,12203
1255,16319
1256,12203
1257,16319
1258,12203
1259,16319
1260,12203
1261,15295
1262,11179
1263,15295
1264,11179
1265,16319
1266,12203
1267,16319
1268,12203
1269,16319
1270,12203
1271,16319
1272,12203
1273,16319
1274,12203
1275,16319
1276,12203
1277,15295
1278,11179
1279,15295
1280,11179
1281,12034
1282,12034
1283,12034
1284,12034
1285,12034
1286,12034
1287,12034
1288,12034
1289,12034
1290,12034
1291,12034
1292,12034
1293,11010
1294,11010
1295,11010
1296,11010
1297,12034
1298,12034
1299,12034
1300,12034
1301,12034
1302,12034
1303,12034
1304,12034
1305,12034
1306,12034
1307,12034
1308,12034
1309,11010
1310,11010
1311,11010
1312,11010
1313,16160
1314,12044
1315,16160
1316,12044
1317,16160
1318,12044
1319,16160
1320,12044
1321,16160
1322,12044
1323,16160
1324,12044
1325,15136
1326,11020
1327,15136
1328,11020
1329,16192
1330,12076
1331,16160
1332,12044
1333,16192
1334,12076
1335,16160
1336,12044
1337,16192
1338,12076
1339,16160
1340,12044
1341,15168
1342,11052
1343,15136
1344,11020
1345,12224
1346,12204
1347,12224
1348,12204
1349,12224
1350,12204
1351,12224
1352,12204
1353,12224
1354,12204
1355,12224
1356,12204
1357,11200
1358,11180
1359,11200
1360,11180
1361,12224
1362,12204
1363,12224
1364,12204
1365,12224
1366,12204
1367,12224
1368,12204
1369,12224
1370,12204
1371,12224
1372,12204
1373,11200
1374,11180
1375,11200
1376,11180
1377,16320
1378,12204
1379,16320
1380,12204
1381,16320
1382,12204
1383,16320
1384,12204
1385,16320
1386,12204
1387,16320
1388,12204
1389,15296
1390,11180
1391,15296
1392,11180
1393,16320
1394,12204
1395,16320
1396,12204
1397,16320
1398,12204
1399,16320
1400,12204
1401,16320
1402,12204
1403,16320
1404,12204
1405,15296
1406,11180
1407,15296
1408,11180
1409,12033
1410,12033
1411,12033
1412,12033
1413,12033
1414,12033
1415,12033
1416,12033
1417,12033
1418,12033
1419,12033
1420,12033
1421,11009
1422,11009
1423,11009
1424,11009
1425,12033
1426,12033
1427,12033
1428,12033
1429,12033
1430,12033
1431,12033
1432,12033
1433,12033
1434,12033
1435,12033
1436,12033
1437,11009
1438,11009
1439,11009
1440,11009
1441,16159
1442,12043
1443,16159
1444,12043
1445,16159
1446,12043
1447,16159
1448,12043
1449,16159
1450,12043
1451,16159
1452,12043
1453,15135
1454,11019
1455,15135
1456,11019
1457,16191
1458,12075
1459,16159
1460,12043
1461,16191
1462,12075
1463,16159
1464,12043
1465,16191
1466,12075
1467,16159
1468,12043
1469,15167
1470,11051
1471,15135
1472,11019
1473,12223
1474,12203
1475,12223
1476,12203
1477,12223
1478,12203
1479,12223
1480,12203
1481,12223
1482,12203
1483,12223
1484,12203
1485,11199
1486,11179
1487,11199
1488,11179
1489,12223
1490,12203
1491,12223
1492,12203
1493,12223
1494,12203
1495,12223
1496,12203
1497,12223
1498,12203
1499,12223
1500,12203
1501,11199
1502,11179
1503,11199
1504,11179
1505,16319
1506,12203
1507,16319
1508,12203
1509,16319
1510,12203
1511,16319
1512,12203
1513,16319
1514,12203
1515,16319
1516,12203
1517,15295
1518,11179
1519,15295
1520,11179
1521,16319
1522,12203
1523,16319
1524,12203
1525,16319
1526,12203
1527,16319
1528,12203
1529,16319
1530,12203
1531,16319
1532,12203
1533,15295
1534,11179
1535,15295
1536,11179
1537,16346
1538,12234
1539,16346
1540,12234
1541,16346
1542,12234
1543,16346
1544,12234
1545,16346
1546,12234
1547,16346
1548,12234
1549,15322
1550,11210
1551,15322
1552,11210
1553,16346
1554,12234
1555,16346
1556,12234
1557,16346
1558,12234
1559,16346
1560,12234
1561,16346
1562,12234
1563,16346
1564,12234
1565,15322
1566,11210
1567,15322
1568,11210
1569,16352
1570,12236
1571,16352
1572,12236
1573,16352
1574,12236
1575,16352
1576,12236
1577,16352
1578,12236
1579,16352
1580,12236
1581,15328
1582,11212
1583,15328
1584,11212
1585,16384
1586,12268
1587,16352
1588,12236
1589,16384
1590,12268
1591,16352
1592,12236
1593,16384
1594,12268
1595,16352
1596,12236
1597,15360
1598,11244
1599,15328
1600,11212
1601,16384
1602,12268
1603,16384
1604,12268
1605,16384
1606,12268
1607,16384
1608,12268
1609,16384
1610,12268
1611,16384
1612,12268
1613,15360
1614,11244
1615,15360
1616,11244
1617,16384
1618,12268
1619,16384
1620,12268
1621,16384
1622,12268
1623,16384
1624,12268
1625,16384
1626,12268
1627,16384
1628,12268
1629,15360
1630,11244
1631,15360
1632,11244
1633,16384
1634,12268
1635,16384
1636,12268
1637,16384
1638,12268
1639,16384
1640,12268
1641,16384
1642,12268
1643,16384
1644,12268
1645,15360
1646,11244
1647,15360
1648,11244
1649,16384
1650,12268
1651,16384
1652,12268
1653,16384
1654,12268
1655,16384
1656,12268
1657,16384
1658,12268
1659,16384
1660,12268
1661,15360
1662,11244
1663,15360
1664,11244
1665,16345
1666,12233
1667,16345
1668,12233
1669,16345
1670,12233
1671,16345
1672,12233
1673,16345
1674,12233
1675,16345
1676,12233
1677,15321
1678,11209
1679,15321
1680,11209
1681,16345
1682,12233
1683,16345
1684,12233
1685,16345
1686,12233
1687,16345
1688,12233
1689,16345
1690,12233
1691,16345
1692,12233
1693,15321
1694,11209
1695,15321
1696,11209
1697,16351
1698,12235
1699,16351
1700,12235
1701,16351
1702,12235
1703,16351
1704,12235
1705,16351
1706,12235
1707,16351
1708,12235
1709,15327
1710,11211
1711,15327
1712,11211
1713,16383
1714,12267
1715,16351
1716,12235
1717,16383
1718,12267
1719,16351
1720,12235
1721,16383
1722,12267
1723,16351
1724,12235
1725,15359
1726,11243
1727,15327
1728,11211
1729,16383
1730,12267
1731,16383
1732,12267
1733,16383
1734,12267
1735,16383
1736,12267
1737,16383
1738,12267
1739,16383
1740,12267
1741,15359
1742,11243
1743,15359
1744,11243
1745,16383
1746,12267
1747,16383
1748,12267
1749,16383
1750,12267
1751,16383
1752,12267
1753,16383
1754,12267
1755,16383
1756,12267
1757,15359
1758,11243
1759,15359
1760,11243
1761,16383
1762,12267
1763,16383
1764,12267
1765,16383
1766,12267
1767,16383
1768,12267
1769,16383
1770,12267
1771,16383
1772,12267
1773,15359
1774,11243
1775,15359
1776,11243
1777,16383
1778,12267
1779,16383
1780,12267
1781,16383
1782,12267
1783,16383
1784,12267
1785,16383
1786,12267
1787,16383
1788,12267
1789,15359
1790,11243
1791,15359
1792,11243
1793,16322
1794,12226
1795,16322
1796,12226
1797,16322
1798,12226
1799,16322
1800,12226
1801,16322
1802,12226
1803,16322
1804,12226
1805,15298
1806,11202
1807,15298
1808,11202
1809,16322
1810,12226
1811,16322
1812,12226
1813,16322
1814,12226
1815,16322
1816,12226
1817,16322
1818,12226
1819,16322
1820,12226
1821,15298
1822,11202
1823,15298
1824,11202
1825,16352
1826,12236
1827,16352
1828,12236
1829,16352
1830,12236
1831,16352
1832,12236
1833,16352
1834,12236
1835,16352
1836,12236
1837,15328
1838,11212
1839,15328
1840,11212
1841,16384
1842,12268
1843,16352
1844,12236
1845,16384
1846,12268
1847,16352
1848,12236
1849,16384
1850,12268
1851,16352
1852,12236
1853,15360
1854,11244
1855,15328
1856,11212
1857,16384
1858,12268
1859,16384
1860,12268
1861,16384
1862,12268
1863,16384
1864,12268
1865,16384
1866,12268
1867,16384
1868,12268
1869,15360
1870,11244
1871,15360
1872,11244
1873,16384
1874,12268
1875,16384
1876,12268
1877,16384
1878,12268
1879,16384
1880,12268
1881,16384
1882,12268
1883,16384
1884,12268
1885,15360
1886,11244
1887,15360
1888,11244
1889,16384
1890,12268
1891,16384
1892,12268
1893,16384
1894,12268
1895,16384
1896,12268
1897,16384
1898,12268
1899,16384
1900,12268
1901,15360
1902,11244
1903,15360
1904,11244
1905,16384
1906,12268
1907,16384
1908,12268
1909,16384
1910,12268
1911,16384
1912,12268
1913,16384
1914,12268
1915,16384
1916,12268
1917,15360
1918,11244
1919,15360
1920,11244
1921,16321
1922,12225
1923,16321
1924,12225
1925,16321
1926,12225
1927,16321
1928,12225
1929,16321
1930,12225
1931,16321
1932,12225
1933,15297
1934,11201
1935,15297
1936,11201
1937,16321
1938,12225
1939,16321
1940,12225
1941,16321
1942,12225
1943,16321
1944,12225
1945,16321
1946,12225
1947,16321
1948,12225
1949,15297
1950,11201
1951,15297
1952,11201
1953,16351
1954,12235
1955,16351
1956,12235
1957,16351
1958,12235
1959,16351
1960,12235
1961,16351
1962,12235
1963,16351
1964,12235
1965,15327
1966,11211
1967,15327
1968,11211
1969,16383
1970,12267
1971,16351
1972,12235
1973,16383
1974,12267
1975,16351
1976,12235
1977,16383
1978,12267
1979,16351
1980,12235
1981,15359
1982,11243
1983,15327
1984,11211
1985,16383
1986,12267
1987,16383
1988,12267
1989,16383
1990,12267
1991,16383
1992,12267
1993,16383
1994,12267
1995,16383
1996,12267
1997,15359
1998,11243
1999,15359
2000,11243
2001,16383
2002,12267
2003,16383
2004,12267
2005,16383
2006,12267
2007,16383
2008,12267
2009,16383
2010,12267
2011,16383
2012,12267
2013,15359
2014,11243
2015,15359
2016,11243
2017,16383
2018,12267
2019,16383
2020,12267
2021,16383
2022,12267
2023,16383
2024,12267
2025,16383
2026,12267
2027,16383
2028,12267
2029,15359
2030,11243
2031,15359
2032,11243
2033,16383
2034,12267
2035,16383
2036,12267
2037,16383
2038,12267
2039,16383
2040,12267
2041,16383
2042,12267
2043,16383
2044,12267
2045,15359
2046,11243
2047,15359
2048,11243
2049,9345
2050,9345
2051,9345
2052,9345
2053,9345
2054,9345
2055,9345
2056,9345
2057,9345
2058,9345
2059,9345
2060,9345
2061,8321
2062,8321
2063,8321
2064,8321
2065,9345
2066,9345
2067,9345
2068,9345
2069,9345
2070,9345
2071,9345
2072,9345
2073,9345
2074,9345
2075,9345
2076,9345
2077,8321
2078,8321
2079,8321
2080,8321
2081,15776
2082,11660
2083,15776
2084,11660
2085,15776
2086,11660
2087,15776
2088,11660
2089,15776
2090,11660
2091,15776
2092,11660
2093,14752
2094,10636
2095,14752
2096,10636
2097,15808
2098,11692
2099,15776
2100,11660
2101,15808
2102,11692
2103,15776
2104,11660
2105,15808
2106,11692
2107,15776
2108,11660
2109,14784
2110,10668
2111,14752
2112,10636
2113,9408
2114,9388
2115,9408
2116,9388
2117,9408
2118,9388
2119,9408
2120,9388
2121,9408
2122,9388
2123,9408
2124,9388
2125,8384
2126,8364
2127,8384
2128,8364
2129,9408
2130,9388
2131,9408
2132,9388
2133,9408
2134,9388
2135,9408
2136,9388
2137,9408
2138,9388
2139,9408
2140,9388
2141,8384
2142,8364
2143,8384
2144,8364
2145,15808
2146,11692
2147,15808
2148,11692
2149,15808
2150,11692
2151,15808
2152,11692
2153,15808
2154,11692
2155,15808
2156,11692
2157,14784
2158,10668
2159,14784
2160,10668
2161,15808
2162,11692
2163,15808
2164,11692
2165,15808
2166,11692
2167,15808
2168,11692
2169,15808
2170,11692
2171,15808
2172,11692
2173,14784
2174,10668
2175,14784
2176,10668
2177,9345
2178,9345
2179,9345
2180,9345
2181,9345
2182,9345
2183,9345
2184,9345
2185,9345
2186,9345
2187,9345
2188,9345
2189,8321
2190,8321
2191,8321
2192,8321
2193,9345
2194,9345
2195,9345
2196,9345
2197,9345
2198,9345
2199,9345
2200,9345
2201,9345
2202,9345
2203,9345
2204,9345
2205,8321
2206,8321
2207,8321
2208,8321
2209,15775
2210,11659
2211,15775
2212,11659
2213,15775
2214,11659
2215,15775
2216,11659
2217,15775
2218,11659
2219,15775
2220,11659
2221,14751
2222,10635
2223,14751
2224,10635
2225,15807
2226,11691
2227,15775
2228,11659
2229,15807
2230,11691
2231,15775
2232,11659
2233,15807
2234,11691
2235,15775
2236,11659
2237,14783
2238,10667
2239,14751
2240,10635
2241,9407
2242,9387
2243,9407
2244,9387
2245,9407
2246,9387
2247,9407
2248,9387
2249,9407
2250,9387
2251,9407
2252,9387
2253,8383
2254,8363
2255,8383
2256,8363
2257,9407
2258,9387
2259,9407
2260,9387
2261,9407
2262,9387
2263,9407
2264,9387
2265,9407
2266,9387
2267,9407
2268,9387
2269,8383
2270,8363
2271,8383
2272,8363
2273,15807
2274,11691
2275,15807
2276,11691
2277,15807
2278,11691
2279,15807
2280,11691
2281,15807
2282,11691
2283,15807
2284,11691
2285,14783
2286,10667
2287,14783
2288,10667
2289,15807
2290,11691
2291,15807
2292,11691
2293,15807
2294,11691
2295,15807
2296,11691
2297,15807
2298,11691
2299,15807
2300,11691
2301,14783
2302,10667
2303,14783
2304,10667
2305,8193
2306,8193
2307,8193
2308,8193
2309,8193
2310,8193
2311,8193
2312,8193
2313,8193
2314,8193
2315,8193
2316,8193
2317,8193
2318,8193
2319,8193
2320,8193
2321,8193
2322,8193
2323,8193
2324,8193
2325,8193
2326,8193
2327,8193
2328,8193
2329,8193
2330,8193
2331,8193
2332,8193
2333,8193
2334,8193
2335,8193
2336,8193
2337,14624
2338,10508
2339,14624
2340,10508
2341,14624
2342,10508
2343,14624
2344,10508
2345,14624
2346,10508
2347,14624
2348,10508
2349,14624
2350,10508
2351,14624
2352,10508
2353,14656
2354,10540
2355,14624
2356,10508
2357,14656
2358,10540
2359,14624
2360,10508
2361,14656
2362,10540
2363,14624
2364,10508
2365,14656
2366,10540
2367,14624
2368,10508
2369,8384
2370,8364
2371,8384
2372,8364
2373,8384
2374,8364
2375,8384
2376,8364
2377,8384
2378,8364
2379,8384
2380,8364
2381,8384
2382,8364
2383,8384
2384,8364
2385,8384
2386,8364
2387,8384
2388,8364
2389,8384
2390,8364
2391,8384
2392,8364
2393,8384
2394,8364
2395,8384
2396,8364
2397,8384
2398,8364
2399,8384
2400,8364
2401,14784
2402,10668
2403,14784
2404,10668
2405,14784
2406,10668
2407,14784
2408,10668
2409,14784
2410,10668
2411,14784
2412,10668
2413,14784
2414,10668
2415,14784
2416,10668
2417,14784
2418,10668
2419,14784
2420,10668
2421,14784
2422,10668
2423,14784
2424,10668
2425,14784
2426,10668
2427,14784
2428,10668
2429,14784
2430,10668
2431,14784
2432,10668
2433,8193
2434,8193
2435,8193
2436,8193
2437,8193
2438,8193
2439,8193
2440,8193
2441,8193
2442,8193
2443,8193
2444,8193
2445,8193
2446,8193
2447,8193
2448,8193
2449,8193
2450,8193
2451,8193
2452,8193
2453,8193
2454,8193
2455,8193
2456,8193
2457,8193
2458,8193
2459,8193
2460,8193
2461,8193
2462,8193
2463,8193
2464,8193
2465,14623
2466,10507
2467,14623
2468,10507
2469,14623
2470,10507
2471,14623
2472,10507
2473,14623
2474,10507
2475,14623
2476,10507
2477,14623
2478,10507
2479,14623
2480,10507
2481,14655
2482,10539
2483,14623
2484,10507
2485,14655
2486,10539
2487,14623
2488,10507
2489,14655
2490,10539
2491,14623
2492,10507
2493,14655
2494,10539
2495,14623
2496,10507
2497,8383
2498,8363
2499,8383
